event_timestamp,user_id,feature_name,action_type,session_id,session_duration_sec,device_type,user_type
2025-12-27 19:18:59.937511,3694,,download,34311,,mobile,returning
2025-12-16 22:44:59.937511,4678,Dashboard,click,34547,,web,new
2025-11-18 18:47:59.937511,1408,Dashboard,view,43346,1166.0,mobile,new
2026-01-07 01:54:59.937511,4574,KPI Page,view,30479,,mobile,new
2025-12-26 06:51:59.937511,3104,dashboard,click,22175,763.0,mobile,new
2025-12-14 06:26:59.937511,4297,Export,view,19878,607.0,mobile,new
2025-12-27 00:35:59.937511,2191,Search,download,19912,257.0,mobile,new
2025-11-18 09:03:59.937511,2971,,click,27146,,web,new
2025-12-21 21:51:59.937511,1247,Export,click,45924,,mobile,new
2025-12-19 11:00:59.937511,3089,Search,click,49514,,mobile,returning
2025-11-29 03:13:59.937511,1301,KPI Page,download,25815,1227.0,mobile,returning
2025-12-27 06:34:59.937511,2205,Export,download,38058,,mobile,new
2025-11-14 13:13:59.937511,2577,Dashboard,view,30792,,mobile,new
2025-11-24 04:39:59.937511,4335,Filter,click,26289,641.0,mobile,new
2025-12-06 10:59:59.937511,2965,Dashboard,download,19146,,mobile,new
2025-12-22 12:51:59.937511,1441,dashboard,view,10595,,web,returning
2025-12-13 08:34:59.937511,4339,Export,click,31732,575.0,web,returning
2025-12-03 19:47:59.937511,2709,dashboard,click,33143,,web,returning
2025-12-03 19:47:59.937511,2709,dashboard,click,33143,,web,returning
2025-12-25 11:25:59.937511,3171,Export,click,49213,1635.0,web,new
2025-11-25 13:52:59.937511,3429,Search,view,13859,,mobile,returning
2025-11-21 18:34:59.937511,4790,KPI Page,view,37264,,web,new
2025-12-14 10:27:59.937511,2301,,view,46974,952.0,web,returning
2025-12-11 09:23:59.937511,4289,Search,click,16671,,web,new
2025-12-07 02:25:59.937511,4787,Search,view,20451,967.0,mobile,new
2025-12-04 14:37:59.937511,1823,Filter,view,45098,,mobile,returning
2026-01-08 23:48:59.937511,2229,Search,download,11288,1011.0,mobile,returning
2025-11-29 05:32:59.937511,2543,,click,32706,1411.0,mobile,returning
2025-12-17 08:56:59.937511,4376,KPI Page,view,31841,,web,new
2025-12-17 08:56:59.937511,4376,KPI Page,view,31841,,web,new
2025-11-20 05:10:59.937511,2180,Dashboard,download,14080,685.0,mobile,returning
2025-12-31 15:58:59.937511,3197,Export,download,27646,,web,new
2025-12-28 21:27:59.937511,4451,,click,16976,260.0,mobile,returning
2025-12-13 15:27:59.937511,3354,Dashboard,click,11974,,web,new
2025-11-26 08:01:59.937511,1971,KPI Page,download,13648,1109.0,mobile,new
2025-11-17 02:14:59.937511,2659,Export,download,40353,,mobile,returning
2025-11-27 11:13:59.937511,1505,,download,16767,,web,returning
2025-11-23 23:47:59.937511,3912,Search,click,19947,,web,new
2026-01-05 21:48:59.937511,2867,Dashboard,view,43774,,mobile,new
2025-12-12 09:50:59.937511,4494,dashboard,download,35160,,mobile,returning
2025-11-15 14:32:59.937511,4653,KPI Page,download,33396,1189.0,mobile,returning
2025-11-30 17:05:59.937511,3754,Export,view,33401,,web,new
2026-01-06 18:00:59.937511,4087,dashboard,click,17581,1171.0,web,returning
2026-01-06 18:00:59.937511,4087,dashboard,click,17581,1171.0,web,returning
2025-11-14 10:36:59.937511,3063,dashboard,click,15916,,mobile,returning
2025-12-01 16:38:59.937511,1883,Export,click,49465,1344.0,web,returning
2025-12-30 01:56:59.937511,4154,,click,11371,736.0,web,new
2025-12-01 23:27:59.937511,1784,Export,click,32191,457.0,mobile,new
2025-12-15 19:32:59.937511,4664,Filter,click,35435,,mobile,returning
2025-11-25 08:44:59.937511,4056,Filter,click,25676,,web,returning
2025-12-07 09:43:59.937511,4527,Filter,click,40504,56.0,web,new
2025-11-28 16:43:59.937511,3726,KPI Page,download,37514,,mobile,returning
2025-11-28 02:25:59.937511,3496,KPI Page,view,44538,,web,new
2026-01-02 01:40:59.937511,1868,KPI Page,click,49679,,mobile,returning
2025-12-29 08:44:59.937511,2634,Dashboard,download,38410,240.0,mobile,returning
2025-11-28 10:30:59.937511,1158,KPI Page,view,48825,,web,new
2025-12-01 20:34:59.937511,2614,Search,click,40763,,web,new
2025-12-06 21:23:59.937511,3108,KPI Page,view,30110,123.0,web,returning
2025-12-26 18:33:59.937511,1533,KPI Page,view,43053,,mobile,new
2025-12-21 01:38:59.937511,3994,KPI Page,view,13465,,web,returning
2025-12-29 19:40:59.937511,4305,dashboard,click,14435,213.0,web,returning
2025-12-07 18:48:59.937511,4202,Filter,click,22597,,mobile,returning
2025-12-19 15:55:59.937511,3416,,click,39593,,web,returning
2026-01-04 20:23:59.937511,1326,Export,click,22584,,web,new
2025-12-24 15:40:59.937511,2317,Export,click,32180,,mobile,returning
2025-12-18 13:08:59.937511,4051,KPI Page,view,15956,,web,new
2025-12-10 14:57:59.937511,2288,Search,view,36078,,web,returning
2025-12-18 21:37:59.937511,1948,dashboard,click,19269,1048.0,web,returning
2026-01-05 18:55:59.937511,2228,,click,16043,1574.0,web,new
2025-12-08 08:15:59.937511,3785,KPI Page,download,25847,1084.0,web,returning
2026-01-03 21:28:59.937511,2798,,view,34066,234.0,mobile,new
2025-11-26 17:41:59.937511,3826,Filter,download,19621,772.0,mobile,returning
2025-11-19 16:48:59.937511,4357,Export,click,39914,,mobile,new
2025-11-19 16:48:59.937511,4357,Export,click,39914,,mobile,new
2025-12-03 13:22:59.937511,1073,Dashboard,click,49917,587.0,web,new
2025-12-03 13:22:59.937511,1073,Dashboard,click,49917,587.0,web,new
2025-12-18 10:39:59.937511,3257,,click,43386,1200.0,mobile,returning
2026-01-06 19:27:59.937511,1223,dashboard,download,25005,,web,returning
2025-12-03 22:02:59.937511,3446,Filter,view,40544,,mobile,returning
2025-11-11 04:29:59.937511,4987,Dashboard,view,18087,,web,new
2025-12-20 18:59:59.937511,2162,Search,view,43939,,mobile,returning
2025-11-16 12:02:59.937511,1151,KPI Page,download,17222,,web,new
2025-11-15 05:46:59.937511,2684,Export,download,16397,692.0,web,new
2025-12-27 07:54:59.937511,4040,,view,40290,463.0,mobile,new
2025-12-17 08:35:59.937511,4512,,download,37009,,web,returning
2026-01-07 17:48:59.937511,4338,dashboard,download,35709,1480.0,web,returning
2025-12-18 20:12:59.937511,1978,dashboard,download,25929,47.0,mobile,returning
2025-12-23 14:43:59.937511,4637,dashboard,download,41159,836.0,web,new
2025-12-25 22:13:59.937511,1980,KPI Page,view,11847,,web,returning
2025-12-03 15:34:59.937511,1125,Filter,view,16310,,mobile,new
2025-11-22 01:09:59.937511,2291,Export,click,30274,340.0,web,returning
2025-12-21 06:16:59.937511,4647,Search,view,41621,,mobile,new
2025-11-30 06:39:59.937511,3165,KPI Page,click,26796,,web,returning
2025-11-25 03:28:59.937511,4321,Export,click,18231,,web,new
2025-11-25 03:28:59.937511,4321,Export,click,18231,,web,new
2025-12-13 02:27:59.937511,2199,Dashboard,click,40832,,web,returning
2025-11-26 05:39:59.937511,3654,Export,view,48394,1665.0,web,returning
2026-01-07 19:40:59.937511,4895,Export,download,26327,266.0,web,new
2025-12-10 00:30:59.937511,4855,KPI Page,download,16719,,mobile,returning
2025-12-28 20:41:59.937511,2549,,download,23822,663.0,mobile,new
2025-11-30 19:37:59.937511,2927,KPI Page,download,10874,1156.0,mobile,new
2025-12-06 03:59:59.937511,1431,dashboard,download,24851,1186.0,mobile,returning
2026-01-09 11:50:59.937511,3622,dashboard,view,32580,,web,returning
2026-01-09 11:50:59.937511,3622,dashboard,view,32580,,web,returning
2025-12-30 12:19:59.937511,1023,,view,27677,1694.0,mobile,new
2025-12-02 09:18:59.937511,3874,Filter,download,33668,,mobile,new
2026-01-08 23:32:59.937511,2571,Search,view,39336,925.0,web,new
2025-12-02 07:40:59.937511,1118,Export,view,48314,1054.0,web,returning
2026-01-03 19:41:59.937511,2966,KPI Page,download,15046,934.0,web,returning
2026-01-06 16:21:59.937511,2020,Filter,download,32202,,mobile,new
2025-11-18 07:39:59.937511,3935,Search,view,36301,,web,new
2026-01-09 15:42:59.937511,3012,KPI Page,download,31958,168.0,web,new
2025-12-18 01:01:59.937511,3634,Dashboard,view,18818,,mobile,new
2025-11-21 18:28:59.937511,2772,Dashboard,view,47842,,web,new
2025-12-15 08:08:59.937511,3888,Export,download,25236,,mobile,new
2025-12-30 12:02:59.937511,3375,,view,32298,,web,returning
2025-12-22 00:36:59.937511,1378,Search,view,21456,,mobile,returning
2026-01-03 09:26:59.937511,1853,Export,click,44224,860.0,web,returning
2025-11-20 02:04:59.937511,3034,Search,download,36820,,web,returning
2026-01-08 15:07:59.937511,4596,Dashboard,click,36040,,mobile,returning
2025-12-05 01:02:59.937511,3312,dashboard,click,27687,529.0,mobile,new
2025-11-14 02:09:59.937511,2871,,download,14072,150.0,mobile,new
2026-01-04 19:47:59.937511,3508,Search,click,25951,859.0,web,new
2026-01-05 03:23:59.937511,2384,KPI Page,download,45071,,mobile,returning
2025-12-02 01:09:59.937511,2682,Search,view,16952,,web,returning
2025-11-16 14:51:59.937511,3756,Dashboard,view,14393,,web,new
2025-12-08 01:11:59.937511,1629,,download,15872,,mobile,new
2025-11-19 03:36:59.937511,1461,dashboard,view,41622,922.0,web,new
2026-01-01 11:58:59.937511,2306,dashboard,view,46061,1122.0,web,new
2025-11-16 16:29:59.937511,3022,KPI Page,view,17956,,web,returning
2025-12-08 03:38:59.937511,3392,Export,download,10844,784.0,web,returning
2026-01-07 06:09:59.937511,1842,dashboard,click,45000,,web,returning
2026-01-07 06:09:59.937511,1842,dashboard,click,45000,,web,returning
2025-12-15 13:41:59.937511,1633,Filter,download,14630,589.0,web,returning
2025-12-07 18:44:59.937511,3761,KPI Page,download,26011,231.0,web,new
2025-11-27 14:56:59.937511,3735,Filter,view,44672,,mobile,new
2025-12-19 15:50:59.937511,2518,Dashboard,view,44873,,web,returning
2025-12-02 00:07:59.937511,4505,,click,47050,,web,new
2025-12-14 20:52:59.937511,4943,Search,click,19754,,web,returning
2025-11-11 23:49:59.937511,1939,KPI Page,download,22308,,mobile,returning
2026-01-03 13:30:59.937511,1544,Search,download,24039,,mobile,new
2025-11-25 05:39:59.937511,4764,KPI Page,view,36592,,web,returning
2025-12-14 10:34:59.937511,3205,Search,download,23640,,web,returning
2025-12-14 10:34:59.937511,3205,Search,download,23640,,web,returning
2025-12-06 09:37:59.937511,3138,dashboard,click,26400,1433.0,mobile,returning
2025-12-30 20:54:59.937511,1056,KPI Page,download,36635,1789.0,web,new
2025-11-19 20:17:59.937511,1307,Search,click,35574,,web,returning
2025-12-25 00:00:59.937511,3754,Export,click,21772,1567.0,web,returning
2025-11-30 04:50:59.937511,1013,Search,click,42892,375.0,web,new
2025-11-16 06:36:59.937511,2284,Search,view,30522,,mobile,returning
2025-12-19 15:31:59.937511,1230,Export,view,11632,96.0,mobile,returning
2025-11-19 06:01:59.937511,2996,dashboard,click,24568,141.0,mobile,new
2025-11-28 09:33:59.937511,1904,Search,click,18607,,mobile,new
2025-12-31 07:00:59.937511,4303,dashboard,view,41823,1557.0,mobile,returning
2025-11-19 11:16:59.937511,1663,Filter,view,26925,1517.0,mobile,new
2026-01-03 23:56:59.937511,1983,dashboard,download,29893,,web,returning
2025-11-19 18:30:59.937511,1133,Search,click,24770,1348.0,web,new
2025-11-15 09:14:59.937511,2346,Dashboard,click,24964,,web,new
2025-11-22 12:03:59.937511,2366,KPI Page,view,16183,80.0,mobile,new
2025-12-29 18:38:59.937511,4218,Export,download,18766,,mobile,returning
2025-12-19 08:41:59.937511,4794,Filter,view,42182,774.0,web,new
2026-01-07 09:54:59.937511,3206,Export,view,42470,758.0,mobile,new
2025-11-16 09:43:59.937511,3900,,view,30851,676.0,web,new
2026-01-04 05:55:59.937511,1360,dashboard,click,10000,,mobile,returning
2025-12-19 00:55:59.937511,3664,,view,23521,,web,returning
2026-01-03 08:48:59.937511,2055,KPI Page,view,23655,,web,new
2026-01-07 01:40:59.937511,1856,KPI Page,download,19368,,web,new
2025-11-26 09:10:59.937511,4968,Search,click,43052,,web,returning
2025-12-29 17:48:59.937511,2226,KPI Page,click,35034,,web,new
2025-12-12 10:43:59.937511,1724,,download,47968,,mobile,returning
2025-12-12 10:43:59.937511,1724,,download,47968,,mobile,returning
2025-11-21 05:52:59.937511,2789,Dashboard,download,13724,,web,new
2025-12-15 01:52:59.937511,1517,dashboard,click,30687,143.0,mobile,new
2025-11-11 10:36:59.937511,2250,Dashboard,view,43398,,web,returning
2025-11-16 20:55:59.937511,3081,Export,view,32382,1123.0,web,new
2026-01-04 11:22:59.937511,2500,Dashboard,download,37771,,web,new
2025-12-31 03:33:59.937511,4892,,download,16224,1604.0,mobile,new
2025-12-10 12:54:59.937511,4910,dashboard,download,13052,1004.0,mobile,returning
2025-12-14 12:34:59.937511,2388,KPI Page,click,46633,,mobile,returning
2025-11-18 17:47:59.937511,2945,,click,46146,375.0,web,returning
2025-11-26 09:21:59.937511,2969,dashboard,download,10220,72.0,mobile,returning
2025-12-12 08:25:59.937511,3835,,view,20821,1526.0,mobile,new
2026-01-07 04:18:59.937511,3526,dashboard,click,24607,1253.0,mobile,new
2025-11-14 21:01:59.937511,1734,Export,view,28798,,mobile,returning
2025-11-12 08:39:59.937511,4632,Export,view,35980,462.0,mobile,new
2025-11-16 12:42:59.937511,3850,Dashboard,download,27410,1418.0,web,new
2025-12-01 01:37:59.937511,3358,Export,view,27180,785.0,web,returning
2025-12-11 04:53:59.937511,4684,Export,click,36882,,mobile,returning
2025-12-04 02:32:59.937511,3308,,download,41137,,mobile,returning
2025-12-04 02:32:59.937511,3308,,download,41137,,mobile,returning
2026-01-07 21:58:59.937511,3555,,click,25584,188.0,mobile,new
2025-12-08 16:45:59.937511,3788,Search,click,44347,45.0,web,new
2026-01-08 18:47:59.937511,1038,Dashboard,click,29725,,mobile,new
2026-01-08 18:47:59.937511,1038,Dashboard,click,29725,,mobile,new
2025-12-15 01:16:59.937511,2502,KPI Page,view,20063,,mobile,new
2025-12-29 21:04:59.937511,2673,Search,view,27277,1310.0,web,returning
2025-12-25 02:37:59.937511,4118,Export,download,15278,1165.0,web,new
2025-11-25 05:47:59.937511,3455,KPI Page,download,16950,,web,returning
2025-12-03 22:44:59.937511,1882,Search,view,10658,418.0,mobile,new
2025-11-24 13:23:59.937511,2036,Dashboard,download,28203,1491.0,web,returning
2025-12-18 02:33:59.937511,4686,,download,41598,,web,returning
2025-12-10 23:21:59.937511,3864,,download,47209,,mobile,returning
2025-12-14 17:02:59.937511,1619,dashboard,download,43958,,web,returning
2025-12-03 08:50:59.937511,1028,,click,18051,1469.0,mobile,returning
2025-12-03 08:50:59.937511,1028,,click,18051,1469.0,mobile,returning
2026-01-09 18:57:59.937511,3425,dashboard,view,20688,1465.0,mobile,returning
2025-12-19 10:04:59.937511,3500,KPI Page,download,48694,,mobile,returning
2025-12-19 10:04:59.937511,3500,KPI Page,download,48694,,mobile,returning
2025-11-16 14:41:59.937511,4899,,click,48701,642.0,web,new
2025-12-31 10:41:59.937511,2779,Export,click,41279,,mobile,returning
2025-12-17 04:38:59.937511,3343,KPI Page,click,23358,410.0,web,new
2025-11-17 16:39:59.937511,1939,Filter,download,11485,,web,new
2025-11-20 00:32:59.937511,3410,KPI Page,view,36701,,mobile,returning
2026-01-01 11:52:59.937511,3493,Dashboard,click,40050,,web,new
2025-12-09 01:03:59.937511,4408,Dashboard,download,31801,,web,new
2025-11-14 21:34:59.937511,2839,Filter,download,18881,135.0,mobile,new
2025-11-25 06:11:59.937511,4939,,download,20342,,mobile,new
2025-11-30 18:59:59.937511,4034,Search,view,11660,,web,new
2025-12-12 21:10:59.937511,1859,KPI Page,click,32002,,mobile,returning
2025-12-06 01:59:59.937511,2513,Dashboard,view,42405,74.0,mobile,new
2025-12-06 01:59:59.937511,2513,Dashboard,view,42405,74.0,mobile,new
2025-11-14 02:10:59.937511,3869,KPI Page,download,11779,,mobile,new
2025-12-21 14:52:59.937511,2090,KPI Page,view,28290,,mobile,returning
2025-12-21 14:52:59.937511,2090,KPI Page,view,28290,,mobile,returning
2025-12-07 09:32:59.937511,1991,dashboard,download,26947,,mobile,returning
2025-11-27 08:26:59.937511,2306,Search,click,49056,499.0,web,new
2025-12-09 04:08:59.937511,1374,Search,click,17448,,mobile,new
2025-12-08 21:28:59.937511,1655,KPI Page,view,19363,,mobile,returning
2025-12-08 21:28:59.937511,1655,KPI Page,view,19363,,mobile,returning
2025-12-10 15:29:59.937511,2654,Export,view,32174,1504.0,mobile,returning
2025-11-16 22:04:59.937511,1346,Export,view,15945,843.0,web,new
2025-12-18 16:08:59.937511,2680,KPI Page,download,11381,,mobile,new
2025-12-30 14:18:59.937511,3288,Search,download,12348,,mobile,new
2025-11-13 16:49:59.937511,3284,Dashboard,download,28478,1230.0,mobile,returning
2025-12-27 18:11:59.937511,1724,dashboard,download,46938,840.0,mobile,new
2025-12-06 14:08:59.937511,2883,Filter,download,49630,,mobile,new
2025-11-18 18:31:59.937511,3274,dashboard,click,10294,,mobile,new
2026-01-07 07:16:59.937511,4705,dashboard,download,37740,,mobile,new
2025-12-07 08:48:59.937511,4482,KPI Page,click,30558,,web,returning
2025-12-16 01:17:59.937511,1021,dashboard,click,13064,,mobile,returning
2026-01-09 07:34:59.937511,1785,dashboard,download,48103,,mobile,returning
2025-11-30 06:57:59.937511,4856,,click,14882,,mobile,new
2025-11-17 16:58:59.937511,2589,Search,click,31255,,web,returning
2025-11-22 11:26:59.937511,4344,Search,view,33272,1406.0,web,new
2025-11-20 21:02:59.937511,4492,,view,34954,,mobile,new
2025-12-09 10:01:59.937511,3173,Export,download,10311,,web,returning
2025-11-20 06:19:59.937511,1830,KPI Page,click,19042,,web,returning
2025-12-09 12:27:59.937511,4769,Search,click,35395,,mobile,new
2025-11-13 11:36:59.937511,1078,KPI Page,click,44802,224.0,mobile,new
2025-11-27 06:47:59.937511,2970,Search,download,38774,,web,new
2026-01-05 06:19:59.937511,3388,Search,download,34797,,web,new
2025-11-22 05:02:59.937511,3255,Export,view,32495,1565.0,mobile,returning
2025-12-18 08:58:59.937511,2969,Search,view,35553,1357.0,web,returning
2025-12-10 05:46:59.937511,3932,dashboard,download,38588,1697.0,web,new
2025-11-17 13:25:59.937511,3951,dashboard,view,31157,,web,new
2025-12-31 02:55:59.937511,1806,Search,download,30561,,mobile,new
2026-01-06 08:34:59.937511,4583,Filter,download,15494,,web,returning
2025-11-19 05:44:59.937511,4565,,download,48675,63.0,web,new
2025-12-06 09:33:59.937511,4054,dashboard,click,21907,,mobile,new
2026-01-04 01:06:59.937511,2287,Dashboard,view,26187,514.0,mobile,returning
2025-11-27 07:05:59.937511,2839,Filter,click,35168,1456.0,web,new
2025-11-14 04:18:59.937511,4804,Filter,view,28670,302.0,web,returning
2025-11-30 12:46:59.937511,1007,dashboard,view,19473,1255.0,web,new
2025-12-16 13:31:59.937511,4351,dashboard,view,26700,643.0,web,new
2026-01-03 02:05:59.937511,1480,Dashboard,click,35189,,web,new
2025-12-01 21:25:59.937511,3502,,download,26268,,mobile,returning
2026-01-06 13:05:59.937511,2793,,click,11527,,web,new
2026-01-06 13:05:59.937511,2793,,click,11527,,web,new
2026-01-03 19:37:59.937511,2971,dashboard,view,43382,,mobile,returning
2025-12-06 08:20:59.937511,1086,dashboard,download,36359,271.0,web,new
2025-12-17 17:50:59.937511,2030,,view,17502,,mobile,new
2025-12-13 17:22:59.937511,4730,,click,40588,487.0,mobile,new
2025-12-29 18:34:59.937511,4322,Dashboard,click,24954,,web,returning
2025-12-05 19:38:59.937511,2350,Search,download,45294,,mobile,new
2025-12-19 20:37:59.937511,4980,dashboard,click,37194,,mobile,returning
2025-12-12 02:19:59.937511,1775,,click,26329,,mobile,returning
2025-12-03 01:30:59.937511,4055,,download,29720,,mobile,new
2025-11-18 10:12:59.937511,3504,Filter,view,13701,,web,returning
2025-12-24 19:39:59.937511,4718,Dashboard,download,22112,,mobile,new
2025-11-21 20:53:59.937511,3486,KPI Page,download,36557,1365.0,mobile,returning
2025-11-21 03:30:59.937511,2443,Export,view,14410,371.0,mobile,new
2025-11-12 10:59:59.937511,1675,Export,view,27163,1610.0,mobile,returning
2026-01-03 00:10:59.937511,4754,dashboard,click,22087,1523.0,web,returning
2025-12-26 20:01:59.937511,3791,KPI Page,view,10349,448.0,web,new
2025-12-29 22:28:59.937511,4119,KPI Page,view,48295,,mobile,returning
2025-11-19 06:01:59.937511,2358,Export,click,44458,,web,returning
2025-11-19 06:01:59.937511,2358,Export,click,44458,,web,returning
2025-12-06 08:22:59.937511,2626,Filter,view,22178,,web,new
2025-12-07 01:30:59.937511,4053,Dashboard,view,10434,,mobile,returning
2025-11-24 04:22:59.937511,4274,Dashboard,click,21084,,mobile,returning
2025-11-20 21:39:59.937511,3080,Export,download,37025,184.0,mobile,new
2026-01-05 17:19:59.937511,1747,Dashboard,download,22520,,web,new
2025-12-10 23:02:59.937511,1219,KPI Page,download,41966,,mobile,returning
2025-12-14 05:48:59.937511,2454,,download,11077,,web,new
2025-11-26 02:45:59.937511,2753,Export,download,11120,1308.0,web,returning
2025-11-14 13:41:59.937511,1759,Search,download,46158,,web,new
2025-12-11 21:18:59.937511,4990,KPI Page,click,39270,,mobile,new
2025-12-26 05:02:59.937511,1803,,view,13977,47.0,mobile,returning
2025-12-26 21:37:59.937511,2880,Search,click,14355,,mobile,new
2025-12-07 17:05:59.937511,2141,Search,download,35786,,web,returning
2026-01-07 12:37:59.937511,4551,dashboard,click,13319,1674.0,web,returning
2025-12-08 21:11:59.937511,3215,KPI Page,view,24584,,mobile,new
2026-01-02 09:26:59.937511,1844,Search,download,36029,,mobile,returning
2025-11-20 22:53:59.937511,2752,KPI Page,view,20154,,mobile,returning
2025-12-14 04:32:59.937511,1063,Dashboard,view,40884,1760.0,mobile,new
2026-01-05 09:29:59.937511,4533,,download,38986,1212.0,web,new
2026-01-08 03:06:59.937511,4111,Filter,click,24998,,web,returning
2026-01-01 21:36:59.937511,1593,Dashboard,click,46633,,mobile,returning
2025-12-24 17:57:59.937511,4545,Search,click,12989,,mobile,returning
2025-12-14 15:24:59.937511,1410,dashboard,download,31831,1609.0,web,returning
2025-12-21 07:51:59.937511,2189,Filter,view,14486,,mobile,returning
2025-11-16 07:24:59.937511,2556,Export,view,10298,,web,returning
2025-11-25 07:06:59.937511,3866,,view,18845,,mobile,returning
2025-11-16 23:22:59.937511,4026,Dashboard,view,16137,701.0,mobile,returning
2025-11-16 23:31:59.937511,2216,,view,31952,308.0,web,returning
2025-12-19 17:21:59.937511,2435,Export,download,10889,1693.0,web,returning
2025-12-17 09:19:59.937511,2202,,download,34450,,mobile,new
2025-12-01 17:37:59.937511,2811,Filter,download,27512,228.0,mobile,returning
2026-01-01 14:57:59.937511,4868,Dashboard,view,46596,,web,new
2025-11-12 23:03:59.937511,3212,Export,download,17429,566.0,mobile,returning
2026-01-08 18:45:59.937511,2115,Export,view,29888,,web,new
2026-01-08 18:45:59.937511,2115,Export,view,29888,,web,new
2026-01-02 05:37:59.937511,1986,Search,click,12637,61.0,mobile,returning
2026-01-05 17:34:59.937511,3251,Export,click,12323,,web,new
2025-11-14 09:46:59.937511,2573,Dashboard,download,47223,,web,returning
2025-12-31 08:15:59.937511,4451,KPI Page,download,30419,,web,returning
2025-11-20 02:24:59.937511,2083,Search,click,43938,,mobile,returning
2025-12-02 11:55:59.937511,4379,dashboard,click,30343,1134.0,mobile,new
2026-01-04 03:44:59.937511,4834,Export,download,18956,,mobile,returning
2025-11-30 18:42:59.937511,1424,Dashboard,click,35164,139.0,web,new
2025-12-17 18:56:59.937511,1100,,download,38479,,web,new
2025-11-24 12:55:59.937511,1500,KPI Page,view,14219,,web,new
2025-12-05 14:58:59.937511,4202,Search,click,20341,,web,returning
2026-01-07 09:57:59.937511,3780,Search,click,28989,,mobile,new
2025-11-20 15:11:59.937511,2036,KPI Page,download,49186,573.0,web,returning
2025-12-16 10:57:59.937511,4857,Search,download,48727,,mobile,returning
2025-11-25 23:33:59.937511,2657,Search,view,10674,1516.0,mobile,returning
2025-12-26 11:45:59.937511,3418,dashboard,view,16915,962.0,mobile,returning
2025-12-22 19:53:59.937511,2593,Filter,view,31379,,web,new
2026-01-03 21:19:59.937511,1956,Filter,download,25873,,web,new
2025-12-19 21:47:59.937511,1593,Export,download,16383,843.0,mobile,new
2025-12-25 23:16:59.937511,4127,Dashboard,click,39987,1242.0,web,new
2025-12-06 19:22:59.937511,4864,Search,click,13442,,web,new
2025-12-29 11:12:59.937511,3052,,download,21768,156.0,web,new
2026-01-08 19:28:59.937511,1995,Search,click,46327,603.0,web,returning
2025-12-03 15:37:59.937511,3320,Export,view,23450,,web,new
2025-12-23 09:02:59.937511,2997,KPI Page,download,31045,1093.0,mobile,returning
2025-12-27 11:49:59.937511,1917,KPI Page,click,21538,430.0,web,new
2025-12-08 00:29:59.937511,2840,Search,download,13729,403.0,mobile,returning
2025-12-26 16:37:59.937511,3762,Filter,download,10977,1057.0,web,new
2025-12-24 15:36:59.937511,1632,Export,click,44932,,web,returning
2026-01-07 10:29:59.937511,1022,Dashboard,download,23338,564.0,mobile,new
2025-11-15 22:02:59.937511,1180,KPI Page,view,36495,1406.0,mobile,new
2025-12-23 00:17:59.937511,2313,Export,download,22815,,mobile,new
2025-12-19 04:10:59.937511,1628,Search,download,29255,963.0,web,returning
2025-12-25 19:33:59.937511,1431,dashboard,view,45151,,mobile,new
2026-01-08 13:47:59.937511,2411,Search,click,15254,1739.0,web,returning
2025-12-17 05:08:59.937511,4239,,download,48607,,web,returning
2026-01-08 22:24:59.937511,2975,Export,download,10533,1616.0,web,returning
2026-01-06 13:34:59.937511,1038,dashboard,click,34020,1187.0,mobile,returning
2025-11-28 05:27:59.937511,2693,Export,click,11941,,mobile,new
2025-12-05 06:03:59.937511,3128,,view,24384,1558.0,web,returning
2025-11-21 23:34:59.937511,3888,Search,download,20963,1407.0,web,new
2025-12-19 09:57:59.937511,4178,Search,view,45504,,web,returning
2025-12-19 09:57:59.937511,4178,Search,view,45504,,web,returning
2025-11-25 14:22:59.937511,3902,Search,view,27285,,web,new
2025-12-05 03:36:59.937511,4936,dashboard,view,47154,550.0,web,new
2026-01-01 06:29:59.937511,2510,Dashboard,download,26808,1370.0,mobile,new
2025-11-23 22:32:59.937511,3211,Dashboard,click,18452,1659.0,mobile,returning
2025-12-14 23:03:59.937511,1327,Search,view,40082,699.0,web,returning
2026-01-07 01:45:59.937511,2933,Filter,download,27632,,mobile,new
2025-11-23 16:16:59.937511,3001,KPI Page,download,25180,151.0,mobile,new
2025-12-08 11:50:59.937511,4903,KPI Page,download,23621,,web,new
2025-11-16 03:54:59.937511,1718,KPI Page,click,40872,207.0,web,returning
2025-12-22 05:31:59.937511,1102,Filter,click,31464,656.0,web,new
2025-12-07 07:57:59.937511,3890,Dashboard,download,11174,,web,returning
2025-11-13 14:40:59.937511,4193,KPI Page,download,44189,,mobile,returning
2025-12-19 09:53:59.937511,2252,Filter,click,43487,1621.0,web,returning
2025-12-10 18:59:59.937511,4557,,click,13185,,web,returning
2025-12-18 03:13:59.937511,4898,Search,view,15223,1043.0,mobile,new
2025-12-03 05:46:59.937511,4549,KPI Page,click,22604,1176.0,web,returning
2025-12-16 06:09:59.937511,4482,dashboard,view,12601,,web,returning
2025-12-04 21:33:59.937511,4699,Filter,click,35961,692.0,mobile,returning
2026-01-09 06:06:59.937511,3050,Export,download,22379,,mobile,new
2026-01-09 06:06:59.937511,3050,Export,download,22379,,mobile,new
2025-11-20 15:10:59.937511,1391,Search,click,25564,1393.0,mobile,returning
2026-01-03 14:59:59.937511,3221,Dashboard,click,48007,214.0,web,new
2025-12-05 20:14:59.937511,1151,Export,click,34166,,web,new
